2025-07-01 21:32:18,087 [modloading-worker-0] WARN treasure2 | TreasureLootTableRegistry.java:173 | unable to locate file in jar -> data/treasure2/loot_tables/injects
2025-07-18 04:48:20,582 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.SkullChestBlockEntity@9aba8bc @ BlockPos{x=-838, y=44, z=735}
2025-07-18 04:48:20,611 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! SKULL chest at coords: -838 73 735
2025-07-18 04:48:38,346 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.6, zOffset=0.05, rotation=0.0], lockItem=null]]
2025-07-18 04:48:38,346 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.MoldyCrateChestBlockEntity@5613dc7f @ BlockPos{x=-1198, y=51, z=424}
2025-07-18 04:48:38,365 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! COMMON chest at coords: -1198 65 424
2025-07-18 04:50:25,308 [Worker-Main-89] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.2, zOffset=0.2, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.825, yOffset=0.2, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.175, yOffset=0.2, zOffset=0.5, rotation=-90.0], lockItem=null]]
2025-07-18 04:50:25,309 [Worker-Main-89] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.IronStrongboxBlockEntity@4373fc04 @ BlockPos{x=-416, y=133, z=727}
2025-07-18 04:50:25,353 [Worker-Main-89] INFO treasure2 | SimpleSurfaceChestFeatureGenerator.java:87 | CHEATER! SCARCE chest at coords: -416 133 727
2025-07-18 04:50:28,398 [Worker-Main-1] INFO treasure2 | WellGenerator.java:198 | CHEATER! Wishing Well at coords: -394 120 842
2025-07-18 04:51:16,036 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.3, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.7, rotation=0.0], lockItem=null]]
2025-07-18 04:51:16,036 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CardboardBoxBlockEntity@1f731585 @ BlockPos{x=-411, y=129, z=924}
2025-07-18 04:51:16,077 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! COMMON chest at coords: -411 135 924
2025-07-18 04:52:20,448 [Worker-Main-89] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.95, yOffset=0.3, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.05, yOffset=0.3, zOffset=0.5, rotation=-90.0], lockItem=null]]
2025-07-18 04:52:20,448 [Worker-Main-89] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.DreadPirateChestBlockEntity@2cb8864c @ BlockPos{x=-1192, y=70, z=624}
2025-07-18 04:52:20,471 [Worker-Main-89] INFO treasure2 | SimpleSurfaceChestFeatureGenerator.java:87 | CHEATER! EPIC chest at coords: -1192 70 624
2025-07-18 04:55:51,623 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.3, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.7, rotation=0.0], lockItem=null]]
2025-07-18 04:55:51,624 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CauldronChestBlockEntity@54f86748 @ BlockPos{x=-408, y=111, z=1138}
2025-07-18 04:55:51,653 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! CAULDRON chest at coords: -408 141 1138
2025-07-18 04:58:47,404 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.95, yOffset=0.3, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.05, yOffset=0.3, zOffset=0.5, rotation=-90.0], lockItem=null]]
2025-07-18 04:58:47,404 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.DreadPirateChestBlockEntity@3192e9fa @ BlockPos{x=-209, y=29, z=882}
2025-07-18 04:58:47,447 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! MYTHICAL chest at coords: -212 103 885
2025-07-18 04:59:06,462 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.4, zOffset=0.05, rotation=0.0], lockItem=null]]
2025-07-18 04:59:06,462 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.WitherChestBlockEntity@360de90a @ BlockPos{x=-218, y=98, z=688}
2025-07-18 04:59:06,463 [Server thread] INFO treasure2 | WitherFeatureGenerator.java:154 | CHEATER! WITHER chest at coords: -218 120 684
2025-07-18 05:12:00,482 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.2, zOffset=0.2, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.825, yOffset=0.2, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.175, yOffset=0.2, zOffset=0.5, rotation=-90.0], lockItem=null]]
2025-07-18 05:12:00,482 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.IronStrongboxBlockEntity@792a87ba @ BlockPos{x=-516, y=69, z=-339}
2025-07-18 05:12:15,031 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.3, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.7, rotation=0.0], lockItem=null]]
2025-07-18 05:12:15,031 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CardboardBoxBlockEntity@6748243a @ BlockPos{x=-516, y=68, z=-340}
2025-07-18 05:17:12,245 [Server thread] WARN treasure2 | DeferredGeneratorBlockEntity.java:121 | unable to locate rarity config for rarity - >UNCOMMON
2025-07-18 05:17:35,749 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.55, zOffset=0.17, rotation=0.0], lockItem=null]]
2025-07-18 05:17:35,749 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.VikingChestBlockEntity@1a4f1702 @ BlockPos{x=-772, y=70, z=-935}
2025-07-18 05:17:35,778 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! UNCOMMON chest at coords: -772 80 -935
2025-07-18 05:18:50,394 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.6, zOffset=0.05, rotation=0.0], lockItem=null]]
2025-07-18 05:18:50,394 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CrateChestBlockEntity@1b53641 @ BlockPos{x=-566, y=52, z=-1109}
2025-07-18 05:18:50,402 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! UNCOMMON chest at coords: -566 64 -1109
2025-07-18 05:19:00,639 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null]]
2025-07-18 05:19:00,640 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.VanillaChestBlockEntity@5b6343cd @ BlockPos{x=-866, y=56, z=-1128}
2025-07-18 05:19:00,648 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! COMMON chest at coords: -866 63 -1128
2025-07-18 05:19:12,389 [Worker-Main-89] INFO treasure2 | WellGenerator.java:198 | CHEATER! Wishing Well at coords: -572 107 -1227
2025-07-18 05:19:35,849 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.95, yOffset=0.3, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.05, yOffset=0.3, zOffset=0.5, rotation=-90.0], lockItem=null]]
2025-07-18 05:19:35,849 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.DreadPirateChestBlockEntity@4554451d @ BlockPos{x=-558, y=55, z=-1302}
2025-07-18 05:19:35,900 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! MYTHICAL chest at coords: -558 125 -1302
2025-07-18 05:19:44,852 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.4, zOffset=0.05, rotation=0.0], lockItem=null]]
2025-07-18 05:19:44,852 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.WitherChestBlockEntity@797ecdf4 @ BlockPos{x=-757, y=92, z=-1330}
2025-07-18 05:19:44,852 [Server thread] INFO treasure2 | WitherFeatureGenerator.java:154 | CHEATER! WITHER chest at coords: -757 108 -1330
2025-07-18 05:25:47,309 [Server thread] WARN treasure2 | DeferredGeneratorBlockEntity.java:121 | unable to locate rarity config for rarity - >UNCOMMON
2025-07-18 05:27:39,054 [Worker-Main-45] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.2, zOffset=0.2, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.825, yOffset=0.2, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.175, yOffset=0.2, zOffset=0.5, rotation=-90.0], lockItem=null]]
2025-07-18 05:27:39,054 [Worker-Main-45] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.IronStrongboxBlockEntity@d6bda47 @ BlockPos{x=-979, y=90, z=-1753}
2025-07-18 05:27:39,077 [Worker-Main-45] INFO treasure2 | SimpleSurfaceChestFeatureGenerator.java:87 | CHEATER! SCARCE chest at coords: -979 90 -1753
2025-07-18 05:28:06,487 [Server thread] WARN treasure2 | DeferredGeneratorBlockEntity.java:121 | unable to locate rarity config for rarity - >COMMON
2025-07-18 05:28:50,919 [Worker-Main-3] INFO treasure2 | WellGenerator.java:198 | CHEATER! Wishing Well at coords: -892 98 -1826
2025-07-18 05:39:18,690 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=EAST, xOffset=0.72, yOffset=0.18, zOffset=0.5, rotation=90.0], lockItem=null]]
2025-07-18 05:39:18,690 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.GoldSkullChestBlockEntity@69cecc7 @ BlockPos{x=-530, y=24, z=-1516}
2025-07-18 05:39:18,725 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! GOLD_SKULL chest at coords: -530 64 -1516
